7.200000000000000000e+03 2.340599272270257188e+03 7.712447516941469985e+02 4.504689733245315324e+02 2.453044880847683658e+02 1.699516917440131465e+02
3.200000000000000000e+03 2.383872424808362211e+03 7.961503700326632043e+02 4.294954229062441300e+02 2.391731928481245575e+02 1.711126382706526385e+02
8.000000000000000000e+03 2.348457069994934955e+03 7.709638194980062735e+02 4.460215612364214621e+02 2.452338828721748314e+02 1.699598073684708766e+02
9.000000000000000000e+03 2.337031651703049192e+03 7.631026539797023815e+02 4.399131806428317759e+02 2.440753471212814816e+02 1.697714374346925013e+02
4.800000000000000000e+03 2.359185319002358938e+03 7.928686079203438339e+02 4.438195133066013796e+02 2.445754665645375781e+02 1.696378107380693905e+02
6.400000000000000000e+03 2.341850143203600055e+03 7.788195184381866056e+02 4.513355041716419578e+02 2.458806411156741092e+02 1.700433292374743246e+02
1.180000000000000000e+04 2.314416302797930257e+03 7.507858459365324961e+02 4.298987643018112976e+02 2.402891887883120319e+02 1.694999628427478910e+02
7.600000000000000000e+03 2.345781546368649288e+03 7.744892779468340223e+02 4.487015136788978680e+02 2.455256004598819288e+02 1.701364827073693675e+02
1.800000000000000000e+03 2.286453741458567492e+03 7.195238447335366345e+02 3.912429033171712263e+02 2.293123942151599408e+02 1.667617847931463189e+02
3.800000000000000000e+03 2.403533352570335865e+03 8.062462340874656093e+02 4.317825726108320055e+02 2.408688215317594654e+02 1.697637431285018010e+02
4.000000000000000000e+02 6.159958220392239809e+02 2.378795657992291126e+02 1.079935668082186595e+02 7.142625684319931167e+01 5.958705844696623899e+01
1.120000000000000000e+04 2.319246790268086897e+03 7.536604174830451939e+02 4.307431272335938388e+02 2.407106951953175269e+02 1.693555997206373434e+02
9.800000000000000000e+03 2.330558665017782914e+03 7.607601364980586141e+02 4.363326647239248359e+02 2.434018445986209827e+02 1.695562251064076804e+02
7.800000000000000000e+03 2.347609955334598453e+03 7.705548981969669740e+02 4.484263524108217212e+02 2.458562034000074732e+02 1.702036070703118185e+02
9.200000000000000000e+03 2.341283871652333346e+03 7.645325244292457683e+02 4.394027271183328480e+02 2.442576736392428813e+02 1.696552336162387178e+02
6.200000000000000000e+03 2.348160738389671678e+03 7.818416611102322804e+02 4.502067417210827216e+02 2.455589219410914268e+02 1.700480475243656713e+02
8.400000000000000000e+03 2.347917464695362014e+03 7.692919378001462292e+02 4.446143706276628791e+02 2.445137445305255994e+02 1.695864610434290967e+02
6.000000000000000000e+02 1.153606856264810403e+03 3.820179956867481792e+02 2.138039797494377297e+02 1.037681424684795957e+02 8.622134831560464363e+01
1.000000000000000000e+03 2.133610541254357486e+03 7.471648627656533108e+02 3.887951812767789761e+02 2.057191273697734744e+02 1.376745447378766869e+02
4.400000000000000000e+03 2.368888827485946877e+03 8.040010928367107681e+02 4.402391742213718544e+02 2.432494143888499991e+02 1.695222176365847702e+02
1.020000000000000000e+04 2.322622610426111351e+03 7.598749624892687962e+02 4.355795988971545967e+02 2.422492670337985601e+02 1.690922464217294134e+02
4.000000000000000000e+03 2.381592301247942032e+03 8.009648558850225299e+02 4.342402772345554922e+02 2.412319401520456665e+02 1.698480692537657148e+02
2.200000000000000000e+03 2.326215424369667744e+03 7.569158505873889453e+02 4.053383360653417071e+02 2.334621446581445525e+02 1.681568400108305923e+02
1.080000000000000000e+04 2.322870227696366328e+03 7.561426587830044355e+02 4.331859129933317263e+02 2.416160356342184912e+02 1.691500750465114322e+02
5.000000000000000000e+03 2.352241992204149938e+03 7.869016702028492318e+02 4.468797055113550414e+02 2.452363910950543300e+02 1.694507493383660517e+02
2.400000000000000000e+03 2.338273114022725622e+03 7.650956659098950468e+02 4.126258992529279226e+02 2.353369408275879096e+02 1.689835766006234508e+02
2.000000000000000000e+02 1.143739260689934127e+02 4.310503649367765888e+01 3.865407846017980376e+01 2.943302782838784992e+01 1.819978789135556596e+01
6.800000000000000000e+03 2.340270274772010907e+03 7.741543161656777556e+02 4.510552013455529732e+02 2.452100771964989008e+02 1.701332678449965101e+02
3.000000000000000000e+03 2.350472100448023411e+03 7.871153265799534893e+02 4.270153930632994843e+02 2.390523430932153985e+02 1.716072042996474352e+02
5.800000000000000000e+03 2.360836325105360174e+03 7.854760241771940628e+02 4.486695680055225921e+02 2.457714664056878746e+02 1.699966414163230581e+02
8.000000000000000000e+02 1.479956958390942646e+03 4.604869395020982097e+02 3.836906286663476635e+02 1.950704084543261843e+02 1.108779315252685365e+02
8.800000000000000000e+03 2.337243501364772783e+03 7.641604894776459105e+02 4.407697386869549518e+02 2.438381995506547639e+02 1.699321564978894514e+02
1.160000000000000000e+04 2.317261910694347080e+03 7.502308969931459615e+02 4.302422423427191802e+02 2.405310347856531337e+02 1.695324586294483424e+02
9.400000000000000000e+03 2.338632477402280074e+03 7.641553127483392700e+02 4.379028296077356686e+02 2.436668957775173396e+02 1.695049824482793213e+02
7.400000000000000000e+03 2.343378265498633482e+03 7.716339009047208037e+02 4.487452542352426121e+02 2.457248651226751690e+02 1.703726371942276216e+02
1.600000000000000000e+03 2.264492250140377564e+03 7.136633377792161355e+02 3.834168720695199681e+02 2.268057116182718573e+02 1.657690314590170999e+02
9.600000000000000000e+03 2.333905895051362677e+03 7.620235643679386612e+02 4.373251850309731594e+02 2.433652764852326982e+02 1.693826354853721341e+02
4.200000000000000000e+03 2.374289676193168361e+03 7.964691697569958251e+02 4.385800355885120325e+02 2.420081626242050277e+02 1.695485360059174980e+02
5.400000000000000000e+03 2.374940568650340992e+03 7.924028498696070528e+02 4.444570445717851612e+02 2.452661290889697341e+02 1.693131862625374993e+02
2.800000000000000000e+03 2.363159935905221118e+03 7.906834619559379007e+02 4.208095773090828970e+02 2.377237737268920910e+02 1.710669059411573016e+02
5.200000000000000000e+03 2.373203851282782125e+03 7.919979381056954253e+02 4.448099952122387322e+02 2.452018343459748735e+02 1.692939709311758065e+02
2.000000000000000000e+03 2.324042720217707938e+03 7.408517442144429879e+02 3.980890539672586783e+02 2.323059764882671345e+02 1.660817713700321008e+02
1.000000000000000000e+04 2.328271022813562467e+03 7.604970979319148228e+02 4.366811658523112669e+02 2.432731268359838737e+02 1.692369634108380012e+02
1.200000000000000000e+03 2.128964824231172315e+03 7.514255288510394166e+02 3.993221287500697940e+02 2.202849356995918981e+02 1.667492514569058244e+02
5.600000000000000000e+03 2.372150171413365570e+03 7.883066759196698285e+02 4.462106136873168793e+02 2.451086027499495117e+02 1.691343050845079858e+02
3.600000000000000000e+03 2.401984382548135727e+03 8.050561947543378665e+02 4.310341654121934312e+02 2.416781414240678600e+02 1.697573830153843915e+02
8.200000000000000000e+03 2.351230195719097992e+03 7.693505755735576486e+02 4.446415505210434844e+02 2.449323313841863694e+02 1.696659218459720933e+02
4.600000000000000000e+03 2.370879922165834159e+03 8.002145027035230669e+02 4.416832342660392783e+02 2.448194735157642299e+02 1.694190325701661095e+02
8.600000000000000000e+03 2.336898870768969118e+03 7.683865567918747956e+02 4.430792928080124966e+02 2.442556665438759467e+02 1.698735488253387018e+02
1.060000000000000000e+04 2.316167753140592595e+03 7.563994414750410442e+02 4.331154794072282925e+02 2.419985368859568666e+02 1.694248377616310108e+02
2.600000000000000000e+03 2.343245757207967472e+03 7.781230639222133050e+02 4.155911217667720052e+02 2.367109584557988740e+02 1.693493699494283078e+02
6.600000000000000000e+03 2.336172096812041218e+03 7.764297650717663828e+02 4.513447386021781540e+02 2.450037096846186842e+02 1.700608675931598555e+02
7.000000000000000000e+03 2.340266771874583355e+03 7.719389579363951270e+02 4.505858690462727054e+02 2.451012691507332306e+02 1.701371825127064881e+02
1.200000000000000000e+04 2.311162221074513582e+03 7.510443297944394772e+02 4.292182329824624958e+02 2.400127601498749641e+02 1.694755281762069785e+02
1.140000000000000000e+04 2.319895757227891863e+03 7.528051695462916086e+02 4.306291873185326722e+02 2.408200173658896972e+02 1.694739884290838461e+02
1.400000000000000000e+03 2.159276896382858467e+03 7.158892885936926405e+02 3.796676731582188609e+02 2.203506124947444960e+02 1.670891180460261580e+02
6.000000000000000000e+03 2.350934595184854970e+03 7.827249141837982052e+02 4.497998756456851197e+02 2.452602048873700653e+02 1.701467394732135858e+02
1.100000000000000000e+04 2.320412319754262171e+03 7.561987985365216218e+02 4.325335605027698307e+02 2.410900923671751741e+02 1.693529377462930086e+02
1.040000000000000000e+04 2.315281411702426794e+03 7.574519470356480042e+02 4.344028062829717669e+02 2.418460370119254605e+02 1.691061067062310315e+02
3.400000000000000000e+03 2.396142229673725524e+03 8.039837199325726260e+02 4.279406279850366559e+02 2.412974284474122726e+02 1.695322145244384444e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
