4.076086956520440035e-04 2.943866693513067564e-03 -2.140676461721305931e-03 -2.849405219334379385e-03 3.529344335327514251e-04 2.288621279613425527e-03
5.095108695653175574e-04 -2.340794582704044946e-03 -3.421146674862183840e-03 2.171897887418853569e-03 2.379885018943110955e-03 -1.720203949652062076e-04
3.063858695652469863e-02 -5.799356079109600770e-02 1.815978455624877308e-01 -1.282407613961201176e-01 5.820617782670495233e-01 -4.888569646645912065e-02
1.019021739130228539e-03 4.824523111429819197e-03 4.834853753232925752e-03 1.332940963469635490e-02 -4.166577325183540986e-03 2.258822171290819983e-02
5.434782608696502038e-03 -1.870218198238170204e-02 5.574460819950296728e-03 -1.304531631153477492e-02 -4.755197084202748836e-02 3.572163981586185325e-03
4.466711956520737214e-02 2.204693284484636195e-01 8.718163743614489036e-02 2.465515937389800294e-01 -4.898437756719809660e-02 -3.144394169416161455e-01
1.562499999999474466e-03 1.171696435749443321e-02 -1.008204208599679588e-02 -1.489118875558856879e-02 4.140406355884801784e-03 3.491633652342467087e-02
1.137907608695861231e-02 -4.923653680376553071e-02 -5.481839321852280400e-02 2.929183253380869892e-02 6.104063739834470446e-03 -1.441565258710777965e-04
6.793478260867569013e-05 4.988238636457428300e-04 -3.915226868571909657e-04 -5.474583040688408685e-04 1.058882488681319128e-04 8.147287054385723808e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.355978260867921031e-03 3.795615165314201317e-02 3.824837661412701373e-02 9.800571617603298646e-02 -2.070762129823749617e-02 1.314362446790031114e-01
3.203125000000400097e-02 -8.332745683545596249e-02 1.350990658359047247e-01 -1.315162541257892947e-01 -1.275940681533508370e-01 6.603935720758990699e-03
1.732336956521299352e-03 9.880291494766758192e-03 8.904470872389613290e-04 7.319242820521768694e-03 -4.734444126146326870e-03 -2.613722451488760187e-02
8.155570652175472834e-02 -3.646890875960027145e-01 -4.746584472795339349e-01 2.816903407162432149e-01 2.035013944394228336e-01 -1.336009471169409719e-02
4.959239130433271137e-02 3.277657540202271180e-01 -1.452165912194672559e-01 -1.219288024590541725e-01 -4.811443499132393026e-02 -4.596254175220584881e-01
1.355298913043529764e-02 -9.070093875013654841e-03 6.995595011938468555e-02 -1.983881447094821768e-02 1.056662217757747997e-02 -4.541375780631884927e-03
1.535326086956307137e-02 4.749439234671182924e-02 7.685152681089436888e-02 1.135891657640636931e-01 6.239195177030635447e-02 7.546216131757696455e-02
3.240489130433736598e-02 2.401515783538262783e-01 -1.966745615938811365e-01 -2.824928652991778866e-01 6.703936900197769722e-02 5.467896314455570339e-01
3.926630434783213303e-02 -1.327213894399569827e-01 3.564704341087827216e-02 -8.061881310878973861e-02 -2.073411566566078779e-01 1.444368509459865481e-02
1.596467391304513123e-02 -3.275570939473246290e-02 9.474986190701957522e-02 -7.161706100020048815e-02 3.636921870050564554e-01 -3.187517542657470476e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.291440217391936734e-02 -1.487709335933050103e-01 -2.028476673461286628e-01 1.237218741399325611e-01 1.065947366147064618e-01 -7.294430421812635353e-03
6.793478260870610200e-04 -2.283707592795960594e-03 9.575998391481282132e-04 -1.807698835874625319e-03 -5.862534191785485037e-03 4.335716790219150841e-04
7.201086956519749463e-03 4.355505069264083845e-02 -9.251626435587774824e-03 1.925980168067757724e-03 -9.515545842487139333e-03 -8.379822896134014876e-02
4.459918478260009589e-02 1.951361091044982454e-01 1.759514143073580283e-01 4.077954507580245913e-01 -2.871488651251088986e-02 2.099733844330787802e-01
5.774456521737244196e-04 4.341885105429991315e-03 -3.779412294625502603e-03 -5.619617207647482904e-03 1.626875783070148287e-03 1.384480671087701294e-02
1.793478260869195776e-02 8.441268770973846258e-02 7.949440819905252698e-02 2.150852980459310448e-01 -5.976475851965742936e-02 3.029756784422493188e-01
1.698369565216918111e-03 1.044525146544073718e-02 -1.673045632814659355e-03 2.628571890922952719e-03 -4.520209380839553329e-03 -3.237189773665416492e-02
8.128396739131439619e-02 -2.120107136687036931e-01 3.405794999597537287e-01 -3.294490582605661411e-01 -1.838214663491669898e-01 5.960390024728283095e-03
1.290760869564787534e-03 9.543518776143235585e-03 -7.731541046723163293e-03 -1.102884814317333512e-02 2.487543087417457867e-03 2.001615104873947365e-02
2.102581521738895037e-02 5.285097499552358219e-02 9.444336069832311165e-02 9.931286057985116988e-02 6.036625916216416948e-02 3.044176714318169285e-03
6.813858695650003294e-02 4.836558210411854297e-01 -3.241724424343455646e-01 -4.086021208067663335e-01 2.422611360252381607e-02 7.936500038918407884e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.556385869566772440e-02 -3.661085295860488920e-01 -3.845122438207750348e-01 1.963791196792968596e-01 -4.033507146893913244e-03 2.654844570042619832e-03
1.430027173912969476e-02 1.888323056684485315e-02 7.672441311024286170e-02 4.482612994332649953e-02 9.787811916709146520e-02 2.304760504200482549e-02
7.173913043479325513e-02 -2.283301371805240010e-01 1.577587219151105058e-01 -2.261694897793850856e-01 -5.577121626685059841e-01 3.960110539912919947e-02
7.136548913044217513e-02 -1.509764243325756872e-01 3.497204318023320879e-01 -2.704406690330601326e-01 -1.398964833182672896e-01 7.144560045693326179e-03
2.085597826087359774e-02 -9.539271964246391622e-02 -1.368510787393071304e-01 8.597198915699350019e-02 8.876390615174989396e-02 -6.336786604068927325e-03
1.039402173913221879e-02 -4.118499404444182777e-02 -2.647148303196593389e-02 7.352246943666016638e-03 -2.045331174414722827e-02 1.620798425847624858e-03
1.151494565217122366e-02 6.055173157260072825e-02 1.951413904712864800e-02 6.874021863400983645e-02 -2.425720746351986076e-02 -8.520949940793975941e-02
4.755434782607821436e-04 2.292923491490343312e-03 2.039670213066779002e-03 5.733071259798746926e-03 -1.846193315216820190e-03 8.175395146206302505e-03
3.325407608694759543e-02 1.947101872292806291e-01 -1.295116393821174258e-02 7.049616534399062717e-02 -5.893392135243094576e-02 -4.484751329611443849e-01
1.769701086956819783e-02 -6.818607515133316699e-02 -3.016964250741033943e-02 -1.213933298544344133e-03 -7.575319526167453854e-02 5.893355846129757700e-03
