1.000000000000000000e+02 3.639491314353635687e+01 1.712327005876802488e+01 6.402715991276101803e+00 4.617771734053425448e+00 0.000000000000000000e+00
2.000000000000000000e+02 3.438997109175294753e+01 1.536586242406720082e+01 8.512420576056920041e+00 6.463297079858373095e+00 0.000000000000000000e+00
3.000000000000000000e+02 1.231061753002281165e+02 3.052641375400176571e+01 1.229308506987839422e+01 1.094568270512571040e+01 7.950810064475832384e+00
4.000000000000000000e+02 3.770654586120527370e+02 4.782958296158970057e+01 2.949418771738026379e+01 1.291669926085141640e+01 1.128004113170648282e+01
5.000000000000000000e+02 3.620187327190724318e+02 4.923569807078975202e+01 2.784867665210665422e+01 1.462170156049848480e+01 1.158064458296112598e+01
6.000000000000000000e+02 4.240775326322043952e+02 1.069930372305235124e+02 4.484032318937647688e+01 2.712516247793503865e+01 1.378643091709959023e+01
7.000000000000000000e+02 5.140272767825812252e+02 8.054606636552492205e+01 3.825700910606327909e+01 3.345448290382096701e+01 2.781460756944098023e+01
8.000000000000000000e+02 6.542659229979016118e+02 2.328343974950690551e+02 6.852725956707114108e+01 3.736079061999424056e+01 3.313125757846511021e+01
9.000000000000000000e+02 8.684791498094157305e+02 3.768636732936905105e+02 7.701868145990681569e+01 5.779623548115911547e+01 4.491022564562511121e+01
1.000000000000000000e+03 9.219033690575527089e+02 3.247964894807833502e+02 9.986481097265478013e+01 6.322161597589389714e+01 5.407657460243173375e+01
1.100000000000000000e+03 1.012604925388566357e+03 3.315324056070083429e+02 1.279558524538387161e+02 7.145623378027525519e+01 5.906427365006370422e+01
1.200000000000000000e+03 1.178704907701002412e+03 3.720852775659235476e+02 1.612210006629123598e+02 8.544203773852538575e+01 7.215372314651746422e+01
1.300000000000000000e+03 1.270116112134791138e+03 3.984675425642141704e+02 1.821800767414598567e+02 8.023025712265713594e+01 7.108325684054645421e+01
1.400000000000000000e+03 1.362726286787353274e+03 4.072416970351565055e+02 1.999073912908688726e+02 7.598855657836944033e+01 6.798349779310680674e+01
1.500000000000000000e+03 1.366217973566714136e+03 4.385905043446280160e+02 1.957449753713341636e+02 7.412162924614681003e+01 6.467611216203157198e+01
1.600000000000000000e+03 1.367165873131403941e+03 4.196233192144579220e+02 1.942165113861827592e+02 7.327055465293689451e+01 6.106995054937388545e+01
1.700000000000000000e+03 1.457620099026874414e+03 4.275696740829577607e+02 1.913418859121917990e+02 7.406129082417932352e+01 6.121677120707349928e+01
1.800000000000000000e+03 1.554160389841717006e+03 4.301486505570940153e+02 1.818535819236926159e+02 7.337827139001161925e+01 6.337977780730711430e+01
1.900000000000000000e+03 1.560825527665931986e+03 4.423891600583134505e+02 1.829852785066238710e+02 7.761077283743001942e+01 6.343752172115597432e+01
2.000000000000000000e+03 1.618463804378936629e+03 4.398085184869208319e+02 1.833773614172649218e+02 7.870324938788645852e+01 6.118029738644662530e+01
2.100000000000000000e+03 1.649486946631163619e+03 4.041580861563828648e+02 1.874282325178714359e+02 7.813510385641460232e+01 6.564809268940287268e+01
2.200000000000000000e+03 1.655088696087002290e+03 3.838830132160888979e+02 1.889966894772055355e+02 7.539849190395496237e+01 6.497995039893875457e+01
2.300000000000000000e+03 1.724656491196656816e+03 3.874194365591653764e+02 1.955787055764263584e+02 7.434663747723307381e+01 6.162169278438843634e+01
2.400000000000000000e+03 1.789655355988502606e+03 3.991611130049719236e+02 2.011791344005312112e+02 7.416485956198341967e+01 6.450885345999476783e+01
2.500000000000000000e+03 1.749199234971806618e+03 3.944383572741585908e+02 1.947095147350718207e+02 7.420513954941989709e+01 6.425831677724866609e+01
2.600000000000000000e+03 1.630080337638733681e+03 3.718724578048060607e+02 1.862314925418681355e+02 7.165792482495216120e+01 6.189444046776741715e+01
2.700000000000000000e+03 1.615552824768133178e+03 3.641519505687782612e+02 1.839874697000322783e+02 6.870930503902718556e+01 6.067173045484298655e+01
2.800000000000000000e+03 1.633515360000513510e+03 3.702993239419075735e+02 1.776674788912121699e+02 6.807917941483185587e+01 5.507536728523892577e+01
2.900000000000000000e+03 1.652898664782985634e+03 3.806086320028661589e+02 1.768866057231977607e+02 6.672750489789457617e+01 5.451082811682604046e+01
3.000000000000000000e+03 1.683019830205155358e+03 3.924338640638053448e+02 1.811831176837760040e+02 6.689549468425946088e+01 5.390411799010987437e+01
3.100000000000000000e+03 1.691706340813996576e+03 3.797452788360265004e+02 1.889457522104035831e+02 6.782574853769328627e+01 5.482622783969733860e+01
3.200000000000000000e+03 1.622802112998342409e+03 3.634035433344899388e+02 1.822858703612243971e+02 6.551577882759164595e+01 5.414109159931698656e+01
3.300000000000000000e+03 1.563232338186825700e+03 3.564545124417985562e+02 1.834535298175696028e+02 6.439337848162551836e+01 5.337336018529136794e+01
3.400000000000000000e+03 1.604488256066972781e+03 3.619599816573189059e+02 1.811443856562354426e+02 6.350086851464713789e+01 5.270175205405360686e+01
3.500000000000000000e+03 1.628594084462360115e+03 3.704226456616356700e+02 1.788426460126265169e+02 6.302606978154764761e+01 5.246496793582335272e+01
